Date	App Name	App Apple Identifier	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Sessions	Total Session Duration	Unique Devices
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App Store browse	Product page		GB	3	44	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App Store browse	Store sheet		US	1	7	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App Store search	No page		GB	5	557	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App Store search	No page		TH	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App Store search	No page		US	7	226	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App Store search	Product page		US	3	45	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	App referrer	Store sheet		PL	1	2	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.5	Web referrer	Product page		FR	14	150	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store browse	No page		US	2	12	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	No page		CA	10	165	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	No page		NL	30	49431	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	No page		UA	1	21	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	No page		US	17	781	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	No page		VN	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	No page	2025-08-13	TW	2	276	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	Product page		CA	1	34	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App Store search	Product page		JP	2	27	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App referrer	Store sheet		JP	4	68	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App referrer	Store sheet		KR	2	28	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	App referrer	Store sheet		TH	1	11	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		AU	66	6729	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		IL	5	233	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		UA	3	67	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.6	Web referrer	Store sheet		GB	1	4	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.7	App Store browse	No page		US	12	2291	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.7	App Store search	No page		CA	1	586	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.7	App Store search	No page		CH	1	7	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.7	App Store search	No page		TW	6	139	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 17.7	App Store search	No page		US	1	33	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.0	App Store search	No page		CA	3	285	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.0	App Store search	No page		PL	12	640	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.0	App referrer	Store sheet		JP	1	20	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page		JP	11	389	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page		NG	1	8	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page		NZ	31	476	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page		TH	55	1310	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page		US	20	297	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page	2025-08-15	IL	15	460	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page	2025-08-18	NL	2	106	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	No page	2025-08-19	KZ	2	169	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	Product page		GB	1	58	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	Product page		US	11	259	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App Store search	Product page		VN	24	222	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	App referrer	Product page		US	1	11	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		US	2	13	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.2	App Store search	No page		TR	6	45	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.2	App Store search	No page		US	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.2	App Store search	No page		VN	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.2	App Store search	Product page		KR	19	2001	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.2	App Store search	Product page	2025-08-19	RO	41	3555	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		DK	1	26	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		FR	2	24	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		GB	2	79	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		IE	3	40	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		JO	1	25	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		PL	1	20	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		SI	92	9349	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		US	46	3440	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	No page		VN	1	4	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	Product page		AU	4	57	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	Product page		FR	2	17	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	Product page		GB	1	27	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App Store search	Product page		US	14	627	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	App referrer	Product page		US	1	28	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	Web referrer	Product page		GB	25	647	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.3	Web referrer	Product page		US	30	1254	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.4	App Store search	No page		AR	2	36	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.4	App Store search	No page		US	3	47	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.4	App Store search	No page		VN	1	80	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.4	App referrer	No page		FR	3	507	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.4	Web referrer	Product page		BG	1	7	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store browse	No page		AU	12	712	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store browse	No page		SA	3	43	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store browse	No page		US	2	54	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store browse	No page	2025-08-18	DE	1	7	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store browse	No page	2025-08-18	PL	3	248	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store browse	Product page		JP	5	118	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		AE	4	24	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		AL	42	697	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		AU	8	97	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		BA	2	32	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		BE	15	924	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		BR	8	55	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		BY	1	9	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		CA	243	11162	11
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		DE	5	67	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		ES	1	14	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		FR	3	131	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		GB	112	4403	17
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		GR	20	3644	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		HK	1	2	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		HU	9	637	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		IE	3	28	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		IL	1	1714	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		IT	2	89	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		JM	1	11	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		JP	67	1900	13
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		KE	1	22	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		KH	77	2588	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		KR	35	1269	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		LT	7	123	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		MK	6	191	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		MX	7	234	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		NL	205	8223	10
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		NO	1	65	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		PH	13	356	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		PL	2	61	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		PT	3	218	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		RO	6	200	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		RU	2	30	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		SA	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		SE	3	138	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		SG	3	29	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		SI	1	2	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		SK	1	15	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		TH	2	13	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		TR	21	259	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		TT	7	2278	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		TW	2	46	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		UA	16	1622	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		US	557	29530	72
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		VN	152	12079	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page		ZA	65	14221	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-07-20	ID	3	174	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-05	US	16	1640	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-15	SE	2	194	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-15	UA	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-16	US	4	204	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-18	BE	11	647	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-18	SK	5	97	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-19	PL	17	1792	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-19	RO	9	362	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-19	SE	20	1420	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-19	TZ	4	533	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	No page	2025-08-19	US	28	2792	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		CA	8	231	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		DE	1	6	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		ES	16	204	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		GE	1	3	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		JP	1	7	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		KR	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		NL	34	1221	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page		US	49	4731	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page	2025-08-19	FR	24	2397	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App Store search	Product page	2025-08-19	US	16	791	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	No page		US	11	591	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	No page	2025-08-19	DE	15	225	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Product page		DE	1	11	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Product page		GR	2	12	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Product page		IT	1	33	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Product page		JP	13	111	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Product page		US	9	413	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		BR	1	24	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		DE	2	69	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		IE	2	15	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		JP	9	160	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		TR	5	44	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		US	1	10	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		AU	7	139	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		BE	2	36	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		CA	9	121	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		DE	9	477	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		FR	6	42	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		GB	26	2197	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		IT	1	2	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		JP	56	1287	9
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		NL	50	6122	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		NO	1	7	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		PH	3	256	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		PT	2	24	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		SG	4	43	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page		US	42	1620	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page	2025-07-27	AU	2	110	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page	2025-08-07	DE	1	103	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page	2025-08-18	IT	1	82	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Product page	2025-08-19	FR	15	542	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Store sheet		RU	4	122	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.5	Web referrer	Store sheet		US	1	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page		GB	3	118	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page		GR	1	8	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page		JP	7	97	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page		NL	27	227	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page		TH	1	41	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page		US	20	1372	10
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page	2025-08-05	US	1	40	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page	2025-08-18	CH	1	428	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	No page	2025-08-19	FR	11	836	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Product page		CA	5	313	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Product page		GB	2	24	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Product page		JP	14	1183	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Product page		NL	45	14556	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Product page		US	6	102	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Store sheet		DE	15	304	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Store sheet		DK	5	210	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Store sheet		JP	1	327	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.7	iPhone	iOS 18.6	App Store browse	Store sheet		US	3	2451	2
