Date	App Name	App Apple Identifier	Event	Download Type	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Counts	Unique Devices
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.6	App Store search	No page		BH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.6	App Store search	No page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.6	App Store search	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.6	App referrer	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.6	App referrer	Store sheet		VN	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	No page		GB	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	No page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	No page		PH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	No page		RU	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	No page		US	5	5
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	No page		VE	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	Product page		AU	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 15.8	Web referrer	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.0	App Store search	No page		ID	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.0	App Store search	No page		US	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.0	App referrer	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.1	App Store search	No page		GB	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.1	App Store search	No page		ID	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.1	App Store search	No page		US	3	3
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.1	Web referrer	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.1	Web referrer	Product page		UA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.2	App Store search	No page		FR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.2	App Store search	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.2	App Store search	No page		VN	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.3	App Store browse	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.3	App Store search	No page		US	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.3	Web referrer	Product page		KR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.3	Web referrer	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.4	App Store search	No page		NL	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.5	App Store search	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.6	App Store search	No page		GB	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.6	App Store search	No page		US	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.6	App Store search	Product page		US	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store browse	No page	2025-08-12	CA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		AR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		CA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		GR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		ID	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		IQ	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		IT	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		JP	5	5
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		KH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		KR	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		MY	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		NG	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		NL	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		US	4	4
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	No page		VN	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App Store search	Product page		VN	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App referrer	Product page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App referrer	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App referrer	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App referrer	Store sheet		BR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	App referrer	Store sheet		ID	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	Web referrer	Product page		DE	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 16.7	Web referrer	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.1	App Store search	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.1	App Store search	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.4	App Store search	No page		CA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.4	App Store search	No page		FR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.4	App referrer	Product page		PT	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.4	App referrer	Store sheet		SA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.4	Web referrer	Product page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App Store search	No page		EE	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App Store search	No page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App Store search	No page		RU	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App Store search	No page		US	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App Store search	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App referrer	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App referrer	Product page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.5	App referrer	Store sheet		PL	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store browse	No page		BE	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store browse	No page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store browse	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		BH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		CY	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		GH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		ID	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		PH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		RU	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		TR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		US	11	11
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	No page		UZ	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	Product page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	Product page		NO	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App Store search	Product page		US	3	3
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	App referrer	Product page		DZ	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		CA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		HU	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		TR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.6	Web referrer	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.7	App Store search	No page		CA	3	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.7	App Store search	No page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.7	App Store search	No page		US	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.7	App Store search	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.7	App referrer	Store sheet		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 17.7	Web referrer	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	No page		DE	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	No page		GR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	No page		IT	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	No page		KR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	No page		TH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	No page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.0	App Store search	Product page		US	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		CA	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		DO	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		DZ	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		FR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		IE	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		KR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		MY	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		SA	2	2
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		TR	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		TW	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		US	5	5
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		AU	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		IN	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		PH	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		UZ	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Store sheet		NP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Store sheet		TW	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		GB	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		JP	1	1
2025-08-21	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		RU	1	1
